id,text,tokens,tags,is_cs,en_count,tr_count,en_ratio,token_count,group,berturk_label,berturk_score,xlmr_label,xlmr_score
,olmalidir fakat tek bir kelime olmadigindan dolayi secilmesi mumkun degildir o yuzden nassin hoca sen ne diyorsun oldum gecedir ne uyku ne bisey sonumuz hayir olsun,,,False,0,,0.0,,turkish_only,negative,0.9809736609458923,negative,0.4394102394580841
,ve ve ya da ne bileyim tamamını seviyorum sanırsam listem kabardıkça kabarıyor,,,False,0,,0.0,,turkish_only,positive,0.9975716471672058,positive,0.37171781063079834
,göre ingiliz maç spikerleri golden sonra öyle bir diye bögürürler ki golü kendiniz atmış gibi hissedersiniz,,,False,0,,0.0,,turkish_only,positive,0.5556457042694092,negative,0.654731810092926
,sadece adil bir kelime sade ve adil bir nevi süzgeç bir nevi sözün özü daha bugun ne güzel bir kelime olduğunu düşünmüştüm kendini sözlüğe yazdırası varmış,,,False,0,,0.0,,turkish_only,positive,0.9763402342796326,positive,0.709143340587616
,kime göre neye göre ama bana göre nedeni bayaa uzun,,,False,0,,0.0,,turkish_only,negative,0.9867658615112305,neutral,0.561072826385498
,immortality hatta epitaph for tarzında bir sözcük öbeği daha da tadından yenilmez durumdadır,,,False,0,,0.0,,turkish_only,positive,0.9859907031059265,positive,0.3665944039821625
,tarafindan al bakiim koc nidasiyla gonderilen ve bir dahaki sefere o sitesine o girildiginde abi bana unu unu eyapmiin sen ona gore yani eklinde geri dondurulen ufak zararsiz irin ey,,,False,0,,0.0,,turkish_only,negative,0.9980641007423401,negative,0.768805980682373
,filminin birinci halkasında neoya olması sistemine adapte olabilmesi ve bu sistem üzerindeki yeteneklerini arttırması için verdiği ufak dosya,,,False,0,,0.0,,turkish_only,positive,0.755321741104126,neutral,0.5326941013336182
,koala durumu nedeniyle cogu zaman ceset lakabina maruz kalan mezopan'in hayatina hiperaktif hareket getiren hatun kii pek yakimilar dedirtecek kadar hayat dolu bir insan allah nice seneleri larca yillari boylesine sevgi ve nese dolu birliktelikle surdursun dedirten ciftin bir yarisi,,,False,0,,0.0,,turkish_only,positive,0.9931536912918091,positive,0.5822150707244873
,tadına doyum olmayan aynısından caddebostan de yapıyolar artık,,,False,0,,0.0,,turkish_only,positive,0.917405903339386,negative,0.7308778762817383
,sarkilarinda daimi aci ceken huzun insani bkz bkz bkz bkz kiza postayi koyarak sonunda rahat bi nefes almamizi saglamistir,,,False,0,,0.0,,turkish_only,positive,0.9862945675849915,positive,0.5796716213226318
,dolapta bekletilebilen ve belli bir bölümü kesilip pişirilebilen ler bu sınıfa giriyor,,,False,0,,0.0,,turkish_only,negative,0.9554349184036255,neutral,0.5575082898139954
,tüm endüstriyel gıda sisteminin başlangıç noktasıdır yıllarda arabayla geçerken yemek sipariş edebilmenizi sağlayan yeni bir restoran biçimi ortaya çıktı ve bu yeni biçim olarak adlandırıldı zincirleri bu başarıya karşın maliyetleri azaltmaya ve işleri basitleştirmeye karar verdiler işe tüm servis elemanlarından ve menüdeki fazlalıklardan kurtularak başladılar restoranın arkası yani mutfak kısmına basitçe fabrika sistemini getirdiler her bir işçiyi sadece bir işi yapmaları için eğittiler böylece sadece tek bir işi yapan işçiler daha az ücret ve işten çıkarıldığında yerine kolayca birilerinin bulunması demekti yiyecekler ucuzdu ve lezzetliydibu sistem restoranlarına müthiş ötesi bir başarı getirdi,,,False,0,,0.0,,turkish_only,positive,0.7971677780151367,neutral,0.4692975878715515
,amerikan polislerinin vazgecilmez kahvaltisi oglen yemegi ve aksam yemegi gormustum birkere diye de gulmustum yagli yuvarlak cok sekerli bisii amerikada polis karisi olmak kolay bisey olsa gerek adamlarda damak zevki yok galiba,,,False,0,,0.0,,turkish_only,negative,0.9960753321647644,negative,0.5757462382316589
,seklinde yapilmis minik keklerin uzerine cesitli renklerde ama illaki bir parmaktan kalin olacak sekilde surulmesiyle elde edilen minik pastalar amerikalilarin cogu pek bir bayilarak yerler ben de ustundeki kaplama malzemesini siyirip altindaki kekle idare ederim bu pastaciklari pek eski tatlicilarindan yemek makbulmus meretinin ne goruntusune ne tadina katlanamadigimdan orada da gorgusuzluk edip siyirdim evet siyiriyorum muntazaman,,,False,0,,0.0,,turkish_only,negative,0.9965193271636963,negative,0.38234856724739075
,'da cicekcide calisan amcanin surekli surette kullandigi ozellikle evin annesine babacan bir tavirla hitap seklidir,,,False,0,,0.0,,turkish_only,positive,0.5464579463005066,neutral,0.45037442445755005
,polonyalı çıtırına diye hitab ederken kullandıığıbu tabire maruz kalındığında insanın içini ısıtan hitap şekli,,,False,0,,0.0,,turkish_only,positive,0.7951291799545288,positive,0.35955119132995605
,yapmasi yemesinden de keyifli olan mini mini kekler rengarek kremalar ve sekerlerle suslenmis olurlar ki insan hayran hayran bakip yemeye kiyamaz hic turkcesi bana gore kapkektir tarzi bir cevirme olsa da birebir uyduguna inanmaktayim,,,False,0,,0.0,,turkish_only,positive,0.9187065958976746,positive,0.6285237073898315
,bugune kadar yemiş olduğum en güzelleri londra da bulunan keklerdir,,,False,0,,0.0,,turkish_only,positive,0.9920341372489929,positive,0.807562530040741
,yaşındaki nadide kısa’nın ölümünün tek nedeni olmasa da her gün yaklaşık saatini geçirdiği işyerinde yaşadıklarının büyük paya sahip olduğu kesindir,,,False,0,,0.0,,turkish_only,negative,0.6436522006988525,negative,0.6159877181053162
,fransaya giden bi arkadasım eglenecek bir mekan aramaktadır cevirip bi fransız elemanı sorar meykın,,,False,0,,0.0,,turkish_only,negative,0.9131742119789124,neutral,0.6737453937530518
,anne gayet yüzsüzce hatun kişinin kıskanç bakışları ve yakışıklı turistin küçük kahkahasıve iltifattan memnun gülümsemesi eşliğinde oradan kaçılır bu bir salaklık mıdır evli bir adama karısının yanında söylenince evet yabancı eleman ben zaten gibi bir cümle kurulması zaten kelimesi de cuk oturdu yani bu söz arkadaşım tarafından tatil köyünde bir rus animatöre sarf edilmiştir,,,False,0,,0.0,,turkish_only,negative,0.9988424181938171,negative,0.3949448764324188
,lisede hazırlık sınıfında iken derse geç gelmesinin sebebini soran hocaya diyerek bizi yaran sıra arkadaşımın hikayesi ile katılacağım anket,,,False,0,,0.0,,turkish_only,negative,0.9952752590179443,neutral,0.592218816280365
,benim basima yillar once amerika'da pasaport kontrolunden gecerken gelmisti amerika'ya gezmeye gitmisiz almazlarsa falan diye bir gerginlik de var uzerimizde esimle pasaportlari polise uzattik adam pasaporta soyle bir baktiktan sonra bana donup dedi ben de gayet siritarak diye cevap verdim esim saskinliktan bir an gerildi dislerinin arasindan diyor adam sen ne diyorsun dedi ben de bir an bocaladiktan sonra nihayet diyebildim adam demistir mal midir nedir diye neyse ki iceriye aldi bizi,,,False,0,,0.0,,turkish_only,positive,0.9185200929641724,negative,0.589419424533844
,az önce müşteriye demem gerekiyorken dedim sanırım ingilizce dinlemeyi azaltmam lazım,,,False,0,,0.0,,turkish_only,negative,0.9950630068778992,neutral,0.4815131425857544
,bugün yaptığım bir görüşmede istanbul devlet tiyatrosu için istanbul diyerek adımı tarihe altın harflerle yazdırdığımı düşünüyorum,,,False,0,,0.0,,turkish_only,positive,0.9940053820610046,neutral,0.5317823886871338
,yani bu dünyada en süper olsan da bir senaryoya bağlısın,,,False,0,,0.0,,turkish_only,positive,0.9981333613395691,negative,0.4425903558731079
,çokta önemliymiş haa bizde tur mur sandık eferin yani aferin off ya psikolojim bozuldu ymn ederüm,,,False,0,,0.0,,turkish_only,positive,0.6184608936309814,negative,0.5493730902671814
,yeşim salkım seren bilmem ne şu sıralar sürekli gündemde neden olduğunu anlamadım da yani,,,False,0,,0.0,,turkish_only,negative,0.9940285682678223,negative,0.8242179751396179
,yeni karakter dedik dedik bağrımıza bastık bu ne kardeşim,,,False,0,,0.0,,turkish_only,negative,0.9931273460388184,negative,0.5560089945793152
,kalbim dayanmıyor ne demek kızlarımm,,,False,0,,0.0,,turkish_only,positive,0.7629457116127014,negative,0.8233358860015869
,ingsözlük kullanmayı biliyoruz diyorlar sonra biz bu kelimeyi bulamıyoruz diyorlar eee türkçe ingilizce bölümünde yok tabiii,,,False,0,,0.0,,turkish_only,positive,0.9321762919425964,negative,0.5653690099716187
,okumuşuyla cahiliyle aklı gözüne inmiş bir gürüh peyda oldu fetö bu ülkede turnusolu kağıdı re'in uyutma sanat,,,False,0,,0.0,,turkish_only,negative,0.9735527038574219,negative,0.5240637063980103
,iki rus ve bir almanla aynı odada kalıyorum daha önce bu kombinasyonda az kalsın dayak yiyordum film zamanı izmir,,,False,0,,0.0,,turkish_only,negative,0.8937200307846069,neutral,0.4321492910385132
,bu akşam nostalji kuşağında oynuyoruz,,,False,0,,0.0,,turkish_only,positive,0.979923665523529,neutral,0.7458876967430115
,merhaba bizi takip edip bu eden kişiye hediye hiç bi aq uygulamasında soyadım yok hariç oraya da abuk subuk istekler gelmeye başladı,,,False,0,,0.0,,turkish_only,negative,0.9978735446929932,negative,0.5029110908508301
,akrabalar facebook profilime baktıklarında profilime baktıklarında,,,False,0,,0.0,,turkish_only,negative,0.6049436330795288,neutral,0.7115960121154785
,kardeşim dedi ben ise ne diyor diye bakıyorum ingilizce kafa yaptı kızda,,,False,0,,0.0,,turkish_only,negative,0.5993767976760864,negative,0.45487746596336365
,kardeşim saç spreyi istiyorum diye çırpınıyo internete yaz çıkar diyo yazdım yok yok dur resmini gösteriyim dedi,,,False,0,,0.0,,turkish_only,negative,0.9777910113334656,neutral,0.5243917107582092
,burasıkadıköy kadiköy bizim cennetimiz sizin cehenneminiz,,,False,0,,0.0,,turkish_only,positive,0.8085643649101257,neutral,0.43275290727615356
,o kadar çok sosyal medya hesabım var ki bazen hangisine gireceğimi şaşırıyorum bi de da var işin içinde,,,False,0,,0.0,,turkish_only,positive,0.9423304796218872,negative,0.46398836374282837
,ufak bir kadıköy fenerinmaçıvar fenerinmacivar,,,False,0,,0.0,,turkish_only,positive,0.9184883236885071,neutral,0.5443735718727112
,koca evine hoş geldiniz kadıköy,,,False,0,,0.0,,turkish_only,positive,0.9314723610877991,positive,0.6367616653442383
,kimine göre sene kimine göre sene kimine göre seneyi işaret eder,,,False,0,,0.0,,turkish_only,positive,0.711529552936554,neutral,0.7149602770805359
,bir buçuk saattir ders çalışıyordum ve annem gelip saniyede ilgi alaka ve motivasyonumu indirdi,,,False,0,,0.0,,turkish_only,negative,0.9978446960449219,positive,0.5612825155258179
,uykusuz gecelerimin tek sebebi sensin benim ezeezevuravura yeterki beşiktaşgibioyna mrb baban geldi,,,False,0,,0.0,,turkish_only,negative,0.8916117548942566,positive,0.5300772190093994
,allahım yarabbim sonunda setle ilgili kesin ve net bi fotoğraf gördük rabbimmm vatanımsensin,,,False,0,,0.0,,turkish_only,positive,0.7876901030540466,positive,0.7198492288589478
,dna ve kapanış çok güzeldi iyiki varsınız bee,,,False,0,,0.0,,turkish_only,positive,0.991877555847168,positive,0.9160398244857788
,iyi okumalar and yorum,,,False,0,,0.0,,turkish_only,positive,0.9908573031425476,positive,0.8208871483802795
,uyumak nasıl bir şeyse hafıza kaybı gibi etkisi herhalde,,,False,0,,0.0,,turkish_only,negative,0.9966981410980225,negative,0.8185139894485474
,çıkacak az sonra sakin ol kalbim,,,False,0,,0.0,,turkish_only,positive,0.9219360947608948,neutral,0.47347262501716614
,çıkarları uğruna seni incitmeyecek tek kişi yoktur,,,False,0,,0.0,,turkish_only,negative,0.6822546720504761,positive,0.45926377177238464
,saçım uzasın istiyorum ama her ay kestirmeye gidiyorum,,,False,0,,0.0,,turkish_only,negative,0.9852496981620789,negative,0.4395637512207031
,neden hiçbir şey beklediğimiz gibi olmuyor neden çaresizce çürümek zorundayız acı ve arzularla ikiye bölünerek,,,False,0,,0.0,,turkish_only,negative,0.9950537085533142,negative,0.870903491973877
,yeni tanıştığın birisine şarkı olarak önermek,,,False,0,,0.0,,turkish_only,positive,0.9324752688407898,neutral,0.5336778163909912
,günaydın demek yani elit bir şekilde gezerken bu görüntüden mahrum kalmayın dedim,,,False,0,,0.0,,turkish_only,positive,0.8754503130912781,negative,0.38268497586250305
,havaalanında bir adet var acaba nerelere gideceğim hiç arkadaşımın olmamasına rağmen gibi gerekli gıdayı aldık özellikle daha fazla duyuyorum eşcinsellik evli kadınla ilişki turkey erkek kıskanırsa güzel de kadın kıskanırsa cehennem babam mangal başı bir fotoğraf atıcak falan yapmamı istedi baba arkadaşların var zaten gerek yok dedim londra'da perşembe gününe diyorlar cuma günü çoğu şirket yaptığından eğlenmeye perşembe gecesinden başlıyorlar,,,False,0,,0.0,,turkish_only,negative,0.752203643321991,neutral,0.4067264199256897
,bugün gunlerden son kez,,,False,0,,0.0,,turkish_only,positive,0.9579788446426392,neutral,0.5502481460571289
,terketmedi sağolsun sağ kolum zaptiye müdürüm beni neyim yapdık birlikte mutmen şile'de ohh,,,False,0,,0.0,,turkish_only,positive,0.9627633094787598,positive,0.44242551922798157
,eylül’de darbeyi yaptıran güç kenan evren’i de kendi emir eri olarak huzuruna çağırıp tören yaptırmış diye hitap ettirmişti,,,False,0,,0.0,,turkish_only,negative,0.8216619491577148,negative,0.6474869847297668
,yine attıın kendini yere penaltı aldın burakyılmaz ama göklerden gelen bir karar vardır,,,False,0,,0.0,,turkish_only,negative,0.9780899286270142,negative,0.6605107188224792
,para biriktirmem lazım alkol kumar kötü alışkanlıklar cilt bakım malzemeleri aşk acısı,,,False,0,,0.0,,turkish_only,negative,0.9990329742431641,negative,0.6212009191513062
,tüm gün kore dizisi izlediğim için artık hayatıma kore olarak devam etme kararı aldım,,,False,0,,0.0,,turkish_only,negative,0.9012896418571472,positive,0.4808599650859833
,kızlar şu parfümün kolpasını sıkmayın allah aşkına elma sirkesi gibi kokuyo valla billa ya,,,False,0,,0.0,,turkish_only,negative,0.9951541423797607,negative,0.8651949763298035
,iki günde havalarına girip üç gün sonra ayrılmanızı da hayretle izliyorum,,,False,0,,0.0,,turkish_only,negative,0.9980620741844177,positive,0.5956138372421265
,yaaa tiplere baak kolaj resmen yiycem gökhanalkan canbonomo,,,False,0,,0.0,,turkish_only,negative,0.9878056049346924,positive,0.46466007828712463
,bakın mesela videoda yok ama seçkin şu işareti yapıyo sonra nilayda ona bakıp oda aynısını yapıyo çünkü the ilköpücük,,,False,0,,0.0,,turkish_only,positive,0.9877804517745972,neutral,0.5606561303138733
,buraközçivitsizceyakışıklımı ya o kimmiş necati necatiyakuplar,,,False,0,,0.0,,turkish_only,negative,0.635745108127594,negative,0.6029959321022034
,zekimüren görünce bi an öldü sandım ödüm koptu,,,False,0,,0.0,,turkish_only,negative,0.7728071212768555,negative,0.8256213068962097
,ne demiş yani yaşasın biseksüel olmak,,,False,0,,0.0,,turkish_only,positive,0.9758288264274597,negative,0.41034621000289917
,binden fazla satış yaparak bir gündeen çok satan grup albümü olarak rekor kırdı,,,False,0,,0.0,,turkish_only,positive,0.9865195751190186,positive,0.5576097965240479
,tam bekledigim gibi cikti çok efsane,,,False,0,,0.0,,turkish_only,positive,0.9924669861793518,positive,0.9166764616966248
,iki da dünya gündeminde bunda zirvedeyiz tabii,,,False,0,,0.0,,turkish_only,positive,0.9941136240959167,positive,0.5130670070648193
,en güzeli de yarın okula gitmiyorummmmmmmmmm giden herkesin allah yardımcısı olsun üzülmeyin,,,False,0,,0.0,,turkish_only,positive,0.9861587882041931,positive,0.5950577855110168
,ile aldığı ilk birinciliğin üzerinden yıl geçti,,,False,0,,0.0,,turkish_only,positive,0.9720297455787659,neutral,0.64248126745224
,yarın saat hepimiz böyle olacağız,,,False,0,,0.0,,turkish_only,positive,0.9739884734153748,neutral,0.5761311650276184
,milyon binlerce emek bence çoktan hak ettik bu filmi,,,False,0,,0.0,,turkish_only,negative,0.8854690790176392,positive,0.8533255457878113
,sene önce bugün çalmış ve yarı finale yükselmiştik,,,False,0,,0.0,,turkish_only,positive,0.9158006906509399,neutral,0.6044113039970398
,şey işte birkaç ödül yılın albümü yılın sanatçısı yılın müzik videosu dna,,,False,0,,0.0,,turkish_only,positive,0.9577557444572449,neutral,0.6150413751602173
,o zamanın belgeselleri bunlar buyukbaba buyukanne anne baba buyuk kardes ise kucuk kardes,,,False,0,,0.0,,turkish_only,positive,0.9411311745643616,neutral,0.5156205296516418
,herkesin gördüğü suga'yı bir kenara atıp ilk aşkı olarak piyanosuna şarkı yazan min yoongi,,,False,0,,0.0,,turkish_only,negative,0.65570467710495,neutral,0.4226638078689575
,ben megafona telefonu dayayıp tövbe tövbe açmıstım şimdi ki hedefim düğunde açtırmak,,,False,0,,0.0,,turkish_only,negative,0.6902773380279541,negative,0.4032994210720062
,merakla beklenen albümleri isimli yeni bir tekli paylaştı,,,False,0,,0.0,,turkish_only,positive,0.7236508131027222,neutral,0.6525290608406067
,misin musun bi karar ver allahın mıymıyı,,,False,0,,0.0,,turkish_only,negative,0.6550465226173401,negative,0.47260162234306335
,şarkısı da tam aşık olmalık sen dinliyorsun aşık oluyorsun o nakaratta sana diyor,,,False,0,,0.0,,turkish_only,positive,0.9912981986999512,positive,0.5228582620620728
,şarkısını başta dinlemiştim beğenmemiştim ama tekrar tekrar dinleyince hoşuma kaçtı,,,False,0,,0.0,,turkish_only,negative,0.556938648223877,positive,0.7577911615371704
,seni ne mutlu ediyorsa onu yap ve insanların ne düşündüğünü asla dikkate alma,,,False,0,,0.0,,turkish_only,negative,0.9811918139457703,neutral,0.49017104506492615
,bu atılmayı başladığından beri her zaman ve çok azda olsa atıyorum ama ben bir,,,False,0,,0.0,,turkish_only,positive,0.9276865124702454,neutral,0.4568846523761749
,yine hepinizin yıl önce izleyip çok beğendiği bi diziye başladım inş gibi boktan çıkmaz adını söylemiyorum ki verm,,,False,0,,0.0,,turkish_only,negative,0.9586097598075867,positive,0.678531289100647
,bu gercekten tanidigim bi kiza benzedi,,,False,0,,0.0,,turkish_only,positive,0.9834977388381958,positive,0.38652148842811584
,türkçe versiyonu efe burak aracılığıyla,,,False,0,,0.0,,turkish_only,positive,0.8021605014801025,neutral,0.767117977142334
,iki haftadır sınıfa aynı şeyleri anlatıyorum insanız yani,,,False,0,,0.0,,turkish_only,negative,0.7854481935501099,negative,0.6023693680763245
,gibi fatih kardeşim maşallah,,,False,0,,0.0,,turkish_only,positive,0.9225193858146667,positive,0.8732075691223145
,bu gerçekten ne kadar tanıdığını göreceğiz hadi hemen katıl,,,False,0,,0.0,,turkish_only,positive,0.996906578540802,neutral,0.45603594183921814
,gibi bişey mi olacak acaba,,,False,0,,0.0,,turkish_only,negative,0.9486048817634583,neutral,0.7545347213745117
,zeynepe test kitabı kargolayacağım normalde birbirlerine minnoş hediyeler yollar bense test kitabı,,,False,0,,0.0,,turkish_only,negative,0.905498743057251,neutral,0.4506007134914398
,ne zaman dinlesem mezarlıkta geçirdiğim zamanlar aklıma geliyor,,,False,0,,0.0,,turkish_only,positive,0.9728838205337524,neutral,0.4869309663772583
,mükemmel ya ben daha önce niye keşfedemedim,,,False,0,,0.0,,turkish_only,positive,0.9966232776641846,positive,0.7728326320648193
,herkes daha çok beğenmiş ama ben yine zıt bir karakter olarak diyorum,,,False,0,,0.0,,turkish_only,negative,0.9982335567474365,negative,0.43605029582977295
,bu hayatta olmak kazandırıyor,,,False,0,,0.0,,turkish_only,positive,0.9370492100715637,positive,0.8429394364356995
,nasıl kilo vercem hiçbir yerim tutmuyor hamlamışım,,,False,0,,0.0,,turkish_only,negative,0.9854059219360352,negative,0.8585975766181946
,rüyalarıma giriyor yap bir güzellik,,,False,0,,0.0,,turkish_only,positive,0.9950057864189148,positive,0.8243549466133118
,neden fotoğrafını çekmeyi seviyosun narsist misin,,,False,0,,0.0,,turkish_only,negative,0.984652578830719,negative,0.6704038381576538
,alın size ın kralı,,,False,0,,0.0,,turkish_only,positive,0.9977092742919922,negative,0.46300700306892395
,nasil ölecek bilen varmi,,,False,0,,0.0,,turkish_only,positive,0.9632031917572021,neutral,0.6299194097518921
,adını verdiği yeni özelliğini test etmeye başladı,,,False,0,,0.0,,turkish_only,negative,0.9179049730300903,neutral,0.5290708541870117
,sinemkadioglu o halde başlıyor muyuz,,,False,0,,0.0,,turkish_only,positive,0.8288863301277161,neutral,0.675214409828186
,mutfak indirim super kampanya,,,False,0,,0.0,,turkish_only,positive,0.8805996179580688,positive,0.7193739414215088
,bir dili en çok dinleyerek öğrenir okuyarak geliştirir konuşarak pekiştirebilirsiniz arapca ingilizce yabancidil,,,False,0,,0.0,,turkish_only,positive,0.9908945560455322,neutral,0.5522124171257019
,şimdi ingilizce nasil yazacağınıza bakalım,,,False,0,,0.0,,turkish_only,positive,0.7570062875747681,neutral,0.6634327173233032
,bilimsel okuryazarlığınız ne durumda kendinizi sınayın ingilizce korkmayın zor değil,,,False,0,,0.0,,turkish_only,positive,0.9809999465942383,negative,0.43185731768608093
,boğaziçi de ortalığı karistirdim ya,,,False,0,,0.0,,turkish_only,negative,0.9919407963752747,negative,0.5970925092697144
,arkadaşlar biri cümlelerinde sürekli güney kuzey ve kelimelerini kullanıyorsa kesin de kesin gecer,,,False,0,,0.0,,turkish_only,positive,0.6038460731506348,positive,0.4687526524066925
,ben de düzenli spor yapamıyorum diye üzülüyodum canım kuzey güney uçaksavar derken gibi program hazırlamış bana,,,False,0,,0.0,,turkish_only,negative,0.8263878226280212,negative,0.890207052230835
,boğaziçi üniversitesi kuzey kampüs,,,False,0,,0.0,,turkish_only,negative,0.8620415925979614,neutral,0.6662597060203552
,utku mertnacakgedigi yamancan şeklinde bir mesela sikik kuzey kantin kahvesi yerine,,,False,0,,0.0,,turkish_only,negative,0.9986807703971863,negative,0.38989192247390747
,boğaziçi üniversitesi kuzey kampüsü istanbul türkiye,,,False,0,,0.0,,turkish_only,positive,0.5650360584259033,neutral,0.6261535286903381
,talebimiz üzere kütüphane ve alanı için çaykahve kuzey yemekhane için içecek otomati siparişi verildiği müjdesini aldık,,,False,0,,0.0,,turkish_only,negative,0.8858135938644409,neutral,0.729673445224762
,boğaziçi boğaziçi üniversitesi kuzey kampüs,,,False,0,,0.0,,turkish_only,negative,0.8182820081710815,neutral,0.6403438448905945
,eceniş az sonra kuzey kampüste sıfır makyaj ve leş saçla onlayn olacak,,,False,0,,0.0,,turkish_only,negative,0.9848242402076721,negative,0.5572763085365295
,adlı hesap bu tarz taciz içerikli yorumlar bırakıyor pamuk eller kendisi tur rehberiymiş,,,False,0,,0.0,,turkish_only,negative,0.9930712580680847,negative,0.8845964074134827
,sadece oluşan bir ihtiyaç var,,,False,0,,0.0,,turkish_only,negative,0.9968108534812927,neutral,0.6490685343742371
,hikayenin sikine dirsek yedi ve bunu fark ettiğimde çok geçti dedim abooo nasıl anlatacağım şimdi bunu,,,False,0,,0.0,,turkish_only,negative,0.9303510785102844,negative,0.4940890967845917
,şu eski milli takım videolarından aldığım keyfi tasvir edemiyorummmm,,,False,0,,0.0,,turkish_only,negative,0.9101154804229736,negative,0.6026657223701477
,yeni yaşıma beyaz futbol izleyerek girdiğime inanamıyorum annemlerin yanına gidip diye ağlayabilirim,,,False,0,,0.0,,turkish_only,negative,0.9838539958000183,negative,0.595544695854187
,annem yarın vegan kek yapacakmış gidip badem sütü falan almış,,,False,0,,0.0,,turkish_only,negative,0.7339754700660706,neutral,0.5841450691223145
,eyleminin sembolu haline gelen çocuk hırvat çıkmış ben bunu öğrenmeden tahmin etmiştim bu da ırkçılığa girer mi,,,False,0,,0.0,,turkish_only,negative,0.9462027549743652,negative,0.7579829692840576
,neden hayvansal ürün yememeliyiz sorusuna mezbaha görüntüsü yerine sağlık bilgileri bulacağınız çok iyi bir belgesel,,,False,0,,0.0,,turkish_only,positive,0.9882283806800842,positive,0.498134046792984
,yine çok doğru konuşmuşsun bebeim,,,False,0,,0.0,,turkish_only,positive,0.9938062429428101,positive,0.9090205430984497
,yıllar önce bir basıp gitmiştik şehirdeki son iki boş odayı tutmuştuk ve aşırı eğlenmiştik,,,False,0,,0.0,,turkish_only,negative,0.8997045755386353,positive,0.4935808479785919
,diye bir yere oturduk menüde hayvansal ürün olmayan hiçbir şey yok sadece ölü tavuk var gerçekten,,,False,0,,0.0,,turkish_only,negative,0.9986439347267151,negative,0.5058217644691467
,bu albümdeki tüm şarkıları çok seviyorum ama bunu paylaşayım dedim,,,False,0,,0.0,,turkish_only,positive,0.9294072985649109,positive,0.7283637523651123
,bunun dışında yok sanırım,,,False,0,,0.0,,turkish_only,negative,0.9955933690071106,neutral,0.6370995044708252
,bu ne şimdi sen misin ya durduk yere bogi açma isteği doğdu veeee yaşımdayım,,,False,0,,0.0,,turkish_only,negative,0.9812929034233093,negative,0.7244954705238342
,gs hayvanlar için kükre hayvanların da hakları var yapmış ama hepsi et yiyor lool çöpsünüz,,,False,0,,0.0,,turkish_only,negative,0.9956715106964111,negative,0.9303447604179382
,ocak girdiğimiz iddia kupayı fenerin kazanmasıyla sonuçlanmış oldu,,,False,0,,0.0,,turkish_only,negative,0.7035975456237793,neutral,0.6617234945297241
,trt'de reklamda gördüğüm şey gerçek mi jürili falan kuran okuma yarışması hahajah,,,False,0,,0.0,,turkish_only,negative,0.6580427289009094,neutral,0.5463058948516846
,yan masada dakikalık oynanıyor falan diye anlatılıyor ben bunlara sinirlenmeye programlı yetiştirildim imduaat,,,False,0,,0.0,,turkish_only,negative,0.9985883831977844,negative,0.8804756999015808
,sizlere iyi geceler demeden önce bahar urunleri olan saç bakım setimizi almayan kalmasin,,,False,0,,0.0,,turkish_only,positive,0.987231433391571,negative,0.6053417325019836
,biliyorum bazı kanallarin ben olmadan asla alamayacagını,,,False,0,,0.0,,turkish_only,negative,0.7175084948539734,negative,0.5969256162643433
,her zaman birinci ikinci sıralarda,,,False,0,,0.0,,turkish_only,positive,0.9947611689567566,positive,0.508639931678772
,betimlememde de ince uzun yeşil gözlü ve kıvırcık saçlı yazmışım ne diyebilirim ki,,,False,0,,0.0,,turkish_only,negative,0.9936022162437439,neutral,0.49547114968299866
,sınavında sorusunda sonrası yerine sonrasını yazdığımı fark ettim utanarak vefat,,,False,0,,0.0,,turkish_only,negative,0.9986832737922668,negative,0.8251924514770508
,mse etkinliği kapsamındaki boğaziçi iş dünyası ödülleri’nde yılın kampüs dostu şirketi seçildik,,,False,0,,0.0,,turkish_only,positive,0.8966121077537537,positive,0.4518595039844513
,aralık'ta paneli kapsamında boğaziçi üniversitesi'ni ziyaret edecek,,,False,0,,0.0,,turkish_only,positive,0.842607855796814,neutral,0.7798600196838379
,dün boğaziçi işletme ve ekonomi klübünde sorunlarını haline götürdük buik üyeleri çözdü,,,False,0,,0.0,,turkish_only,negative,0.7384935021400452,neutral,0.4720827341079712
,ya gelmişti çok büyük bir olmuş arkadaşlarla yaparken boğaziçi sesli,,,False,0,,0.0,,turkish_only,negative,0.6531735062599182,positive,0.4020748734474182
,herkes bu kadar çalışmasa güzel okul aslında dolardan hızlı yükseliyor bogazici university,,,False,0,,0.0,,turkish_only,negative,0.9892192482948303,positive,0.6620396971702576
,de kazanmak veeeee bekle bizi boğaziçi biz geliyoruuuuz,,,False,0,,0.0,,turkish_only,positive,0.9681758880615234,positive,0.48175445199012756
,bir youtube oynatma listesine video ekledim boğaziçi yazma dersi,,,False,0,,0.0,,turkish_only,positive,0.9835292100906372,neutral,0.6713589429855347
,bu iklimde boğaziçi'ne yarınki iptal etmek yakışır ötanazi ile ilgili yazcak havada değiliz,,,False,0,,0.0,,turkish_only,negative,0.8910478949546814,negative,0.7373777031898499
,ay yazı yazmaktan nefret ediyorum beni bıraksınlar saatlerce konuşabilirim ama yazı,,,False,0,,0.0,,turkish_only,negative,0.9977536797523499,negative,0.9170418381690979
,eski düşenler vardı keriz miydiniz anlamadım arkiler tivitlerimden belliydi ztn olduğum bu yüzden derim ki birine yürümeden,,,False,0,,0.0,,turkish_only,negative,0.892072856426239,neutral,0.4474641978740692
